threshold	seed	budget	strategy	population_stage	rank_by_scalar	smiles	scaffold	scalar_objective	docking_raw	qed	sa	molwt	decode_reason	macro_count	source_file
-9.0	0	1000	theta_nsga2_multiobjective	archive	885	CC(=C=N)c1cccnc1OCc1ccc(C(O)(F)F)cc1Cl	c1ccc(COc2ccccn2)cc1	0.6422744393348694	-9.3	0.8094922162007339	3.0304848279188885	338.741	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed0/runs/budget_1000/seed_0/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	1	Nc1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7387243509292603	-9.9	0.923460471545024	1.9748370422182777	266.26599999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	2	CC(F)(F)c1ccc(CCc2cccnc2N)cc1	c1ccc(CCc2cccnc2)cc1	0.72822105884552	-9.9	0.9145731919576686	2.1570942265433857	262.30299999999994	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	4	OCc1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7262599468231201	-9.6	0.9316331047594375	2.1583300811057224	281.27699999999993	THETA_LATE_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	5	Cc1cc(F)ccc1CCNC(=O)c1ccccc1C#N	O=C(NCCc1ccccc1)c1ccccc1	0.7259190082550049	-9.1	0.9369120077937717	1.9427567886199153	282.31800000000004	SEED_ENCODED	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	6	Nc1nnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccnnc2)cc1	0.7257587313652039	-10.0	0.9298824059399317	2.3354039507814104	267.25399999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	7	NCc1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7256929874420166	-9.5	0.9324834432594615	2.127932828358471	280.29299999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	8	Nc1ncncc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cncnc2)cc1	0.7246153950691223	-9.6	0.9298824059399317	2.18401846456951	267.25399999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	9	Oc1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7239198684692383	-9.7	0.9214275416148463	2.197671294758189	267.24999999999994	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	11	Cc1ccc(CC(=O)NCc2cccc(C(N)=O)c2)cc1	O=C(Cc1ccccc1)NCc1ccccc1	0.7227712869644165	-9.1	0.8794914579297713	1.6295239333396019	282.343	SEED_ENCODED	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	12	Nc1nnccc1CCCc1ccc(C(F)(F)F)cc1	c1ccc(CCCc2ccnnc2)cc1	0.7226056456565857	-9.8	0.9355089056689075	2.3444842019848444	281.28099999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	13	Nc1cnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccncc2)cc1	0.722492516040802	-9.4	0.923460471545024	2.098018174293749	266.26599999999996	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	14	Nc1cnccc1CCCc1ccc(C(F)(F)F)cc1	c1ccc(CCCc2ccncc2)cc1	0.7214686870574951	-9.4	0.9232804624173263	2.1198155206661635	280.29299999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	17	Nc1ncccc1NCc1ccc(C(F)(F)F)cc1	c1ccc(CNc2cccnc2)cc1	0.7194387912750244	-9.3	0.8967259265254669	1.9535609899686381	267.25399999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	18	Oc1cnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccncc2)cc1	0.7189878821372986	-9.3	0.9214275416148463	2.114962731623212	267.24999999999994	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	21	Oc1nnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccnnc2)cc1	0.7179372906684875	-9.8	0.9303858024418333	2.4110170131906994	268.23799999999994	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	22	O=C(Cc1ccc(F)cc1)Nc1ccccc1N1CCOCCOCC1	O=C(Cc1ccccc1)Nc1ccccc1N1CCOCCOCC1	0.7173898816108704	-9.9	0.9131633454628193	2.374392681840508	358.4130000000003	THETA_HIT_MICROJITTER:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	23	O=C(Cc1ccc(F)cc1)Nc1ccc(N2CCCCCC2)cc1F	O=C(Cc1ccccc1)Nc1ccc(N2CCCCCC2)cc1	0.716320276260376	-9.1	0.8839170447511067	1.8339877746381816	344.40500000000014	THETA_HIT_MICROJITTER:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	26	CC(C)(F)c1ccc(CCc2cccnc2N)cc1	c1ccc(CCc2cccnc2)cc1	0.7155980467796326	-9.5	0.9086836494328421	2.2123978549904084	258.34	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	29	Oc1nnccc1CCCc1ccc(C(F)(F)F)cc1	c1ccc(CCCc2ccnnc2)cc1	0.7145740985870361	-9.6	0.934726217759545	2.4160465646222065	282.265	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	30	CC(F)(F)c1ccc(CCc2ccnnc2N)cc1	c1ccc(CCc2ccnnc2)cc1	0.7144108414649963	-10.0	0.9222460282282812	2.51766113510652	263.29099999999994	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	31	C=C(CN)c1ccccc1Cc1ccc(C(F)(F)F)cc1	c1ccc(Cc2ccccc2)cc1	0.7141736745834351	-9.7	0.8942058139818333	2.2520903047823015	291.3159999999999	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	32	CNc1nnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccnnc2)cc1	0.7141556143760681	-9.5	0.933822303511478	2.3771932679189103	281.28099999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	33	OCc1nnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccnnc2)cc1	0.7129064798355103	-9.5	0.9375689850767475	2.4209273338529744	282.265	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	38	Nc1ncccc1CCc1ccc(C(F)(F)F)cn1	c1ccc(CCc2cccnc2)nc1	0.7119079232215881	-9.2	0.9298824059399317	2.267468972552093	267.25399999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	40	Nc1nnncc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cnnnc2)cc1	0.7114797830581665	-9.8	0.9268934519657487	2.5182855182705257	268.24199999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	42	COc1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7112845778465271	-9.6	0.8477524037237234	1.9844174437430855	281.27699999999993	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	44	CNc1ncncc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cncnc2)cc1	0.7110571265220642	-9.1	0.933822303511478	2.2592240371496803	281.28099999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	51	Nc1cnncc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccnnc2)cc1	0.7102559804916382	-9.5	0.9298824059399317	2.4346599740034716	267.25399999999996	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	52	Nc1ccccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccccc2)cc1	0.7098376750946045	-9.4	0.8315705413232275	1.7986982904040527	265.27799999999996	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	53	CC(O)c1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7095828652381897	-10.1	0.926495126193255	2.6632265322003352	295.304	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	54	NCc1nnccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2ccnnc2)cc1	0.7095698714256287	-9.4	0.937142117980988	2.4419017844024253	281.28099999999995	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	60	O=C(Cc1ccc(F)cc1)Nc1ccccc1N1CCCCCOCC1	O=C(Cc1ccccc1)Nc1ccccc1N1CCCCCOCC1	0.7087469100952148	-9.5	0.8997929277800402	2.3078928842696573	356.4410000000003	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	1	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	61	COC(F)(F)c1ccc(CCc2cccnc2N)cc1	c1ccc(CCc2cccnc2)cc1	0.7087117433547974	-9.4	0.9136279453696274	2.3385995866002283	278.30199999999996	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	64	Oc1ncncc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cncnc2)cc1	0.7081581354141235	-9.3	0.9303858024418333	2.392708740331484	268.23799999999994	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	70	Nc1ncccc1CCc1ccc(C(O)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7063776850700378	-9.5	0.8915518227056701	2.312037913045563	264.275	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	71	C=Cc1ncccc1CNc1ccc(C(F)(F)F)cc1	c1ccc(NCc2cccnc2)cc1	0.7062933444976807	-9.5	0.8986508648028854	2.3523493118749546	278.27699999999993	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	75	Nc1nncnc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cnncn2)cc1	0.7055263519287109	-9.6	0.9268934519657487	2.5519212221892484	268.24199999999996	THETA_LATE_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	77	CC(N)c1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7053252458572388	-9.9	0.9283388231723899	2.6760819698661162	294.31999999999994	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	81	CC(=CN)c1ncccc1OCc1ccc(C(F)(F)F)cc1	c1ccc(COc2cccnc2)cc1	0.7041544318199158	-9.3	0.928458916628098	2.462427518599114	308.30299999999994	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	85	CC(F)(F)c1ccc(CCc2cccnc2N)cn1	c1cncc(CCc2cccnc2)c1	0.7036607265472412	-9.3	0.9222460282282812	2.4411284790832983	263.29099999999994	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	88	CC(C)(N)c1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7028195858001709	-9.1	0.9240790661471061	2.3788964341098353	308.3469999999999	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	4	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	90	Nc1ncccc1CCc1ccc(C(F)(F)Cl)cc1	c1ccc(CCc2cccnc2)cc1	0.7027227282524109	-9.7	0.8678429210673824	2.343735155425824	282.721	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	91	Cc1ncncc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cncnc2)cc1	0.7026576399803162	-9.6	0.8480598962797998	2.185092194613052	266.26599999999996	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	92	O=C(CC1CCCCC1)NCc1ccc(C(=O)N2CCCO2)cc1	O=C(CC1CCCCC1)NCc1ccc(C(=O)N2CCCO2)cc1	0.7023448944091797	-9.2	0.9025419427153397	2.320522254539469	330.42800000000017	THETA_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	0	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	95	CC(F)(F)c1ccc(CCc2ccnnc2O)cc1	c1ccc(CCc2ccnnc2)cc1	0.702238142490387	-9.6	0.9226388863258593	2.593274197515809	264.275	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	100	Nc1nnncc1COCc1ccc(C(F)(F)F)cc1	c1ccc(COCc2cnnnc2)cc1	0.7013875842094421	-9.5	0.9311568531951198	2.60986304813869	284.241	THETA_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	104	OC(O)c1ncccc1CCc1ccc(C(F)(F)F)cc1	c1ccc(CCc2cccnc2)cc1	0.7003956437110901	-9.8	0.8532485240243102	2.3522839387345567	297.27599999999995	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	105	Nc1cnncc1COCc1ccc(C(F)(F)F)cc1	c1ccc(COCc2ccnnc2)cc1	0.7003663182258606	-9.2	0.9368851324368467	2.5343298063804482	283.253	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	3	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
-9.0	1	1000	theta_nsga2_multiobjective	archive	106	CCC(F)(F)c1ccc(CCc2ccnnc2N)cc1	c1ccc(CCc2ccnnc2)cc1	0.7001887559890747	-9.7	0.9114808267176822	2.6170778833035264	277.318	THETA_LATE_GENERATED_HIT_SITE_SCAN:OK:CHEAP_PRESELECT	2	/ibex/user/colleoe/spectralMol/saturn_theta_auto_tune/20260817_013350/table8_v118_strict_mode_cap_v119/saturn_theta_nsga2_budget1000_seed1/runs/budget_1000/seed_1/theta_nsga2_multiobjective/molecules_all.csv
